matchPeriod,minute,eventName,TeamName
1H,22.936879933333334,Goal,Eibar
1H,27.264791333333335,Yellow_Card,Eibar
1H,38.181850133333334,Goal,Celta de Vigo
1H,38.22240538333333,Goal,Eibar
2H,71.78867485,Goal,Celta de Vigo
2H,71.80664159999999,Goal,Eibar
1H,8.764266133333333,Yellow_Card,Valencia
1H,25.8378319,Goal,Valencia
1H,25.888988716666667,Goal,Real Sociedad
1H,26.93816886666667,Yellow_Card,Valencia
1H,32.458876733333334,Goal,Real Sociedad
1H,32.469984466666666,Goal,Valencia
1H,44.4979743,Yellow_Card,Valencia
2H,48.9632354,Yellow_Card,Real Sociedad
2H,54.094613200000005,Goal,Valencia
2H,54.15628998333333,Goal,Real Sociedad
2H,55.364481983333334,Yellow_Card,Valencia
2H,58.53639211666667,Goal,Real Sociedad
2H,58.584284116666666,Goal,Valencia
2H,77.04715591666667,Yellow_Card,Real Sociedad
2H,84.69206061666668,Goal,Valencia
2H,84.7290782,Goal,Real Sociedad
2H,90.98849293333333,Yellow_Card,Valencia
2H,93.05574931666666,Yellow_Card,Valencia
1H,17.733440700000003,Yellow_Card,Valencia
1H,26.795206266666664,Goal,Valencia
1H,26.829387683333334,Goal,Athletic Club
1H,32.62846151666667,Yellow_Card,Athletic Club
1H,33.85442281666667,Goal,Valencia
1H,33.88208986666667,Goal,Athletic Club
2H,49.75578315,Yellow_Card,Athletic Club
2H,58.7017617,Goal,Athletic Club
2H,58.739720649999995,Goal,Valencia
2H,62.9583135,Yellow_Card,Athletic Club
2H,65.60859635,Goal,Valencia
2H,65.61763368333334,Goal,Athletic Club
2H,75.28563211666666,Goal,Athletic Club
2H,75.31356181666666,Goal,Valencia
2H,79.74350356666667,Yellow_Card,Athletic Club
2H,82.88863816666667,Yellow_Card,Valencia
2H,83.36540753333334,Yellow_Card,Valencia
1H,29.130439266666666,Goal,Real Madrid
1H,29.158593516666667,Goal,Espanyol
1H,35.1969795,Yellow_Card,Real Madrid
2H,64.50669165,Yellow_Card,Espanyol
2H,70.49893463333333,Goal,Real Madrid
2H,70.53510406666666,Goal,Espanyol
2H,76.47235581666666,Yellow_Card,Real Madrid
2H,89.47451695,Yellow_Card,Espanyol
2H,47.24750925,Yellow_Card,Legan\u00e9s
2H,76.67180185000001,Yellow_Card,Legan\u00e9s
2H,88.95548175,Yellow_Card,Atl\u00e9tico Madrid
1H,5.5325248,Goal,Real Betis
1H,5.57785075,Goal,Real Sociedad
1H,12.747376183333333,Goal,Real Sociedad
1H,12.78796425,Goal,Real Betis
1H,25.500351366666667,Goal,Real Sociedad
1H,25.516286583333333,Goal,Real Betis
1H,27.913558533333333,Goal,Real Betis
1H,27.968835650000003,Goal,Real Sociedad
1H,43.8578262,Yellow_Card,Real Betis
2H,45.91243346666667,Goal,Real Betis
2H,45.969276199999996,Goal,Real Sociedad
2H,56.315558466666666,Goal,Real Sociedad
2H,56.335960783333334,Goal,Real Betis
2H,65.30042660000001,Yellow_Card,Real Sociedad
2H,65.79500376666667,Yellow_Card,Real Sociedad
2H,75.12581883333334,Yellow_Card,Real Betis
2H,83.06223286666668,Goal,Real Betis
2H,83.09179989999998,Goal,Real Sociedad
2H,85.17615846666666,Goal,Real Sociedad
2H,85.19780375,Goal,Real Betis
2H,86.58628148333334,Yellow_Card,Real Sociedad
2H,94.67273639999999,Yellow_Card,Real Betis
1H,7.908101033333333,Goal,Celta de Vigo
1H,7.947248616666667,Goal,Girona
1H,9.644795749999998,Goal,Girona
1H,9.699793666666666,Goal,Celta de Vigo
1H,13.978694133333333,Goal,Girona
1H,14.02140635,Goal,Celta de Vigo
1H,15.463856583333332,Goal,Celta de Vigo
1H,15.4972145,Goal,Girona
1H,20.266089766666667,Yellow_Card,Girona
1H,41.637379366666664,Yellow_Card,Celta de Vigo
1H,43.29529171666666,Yellow_Card,Girona
2H,52.780160816666665,Yellow_Card,Girona
2H,75.5094695,Goal,Celta de Vigo
2H,75.55441,Goal,Girona
2H,85.54909221666666,Goal,Girona
2H,85.59178206666667,Goal,Celta de Vigo
2H,89.14484901666665,Yellow_Card,Girona
2H,91.1875579,Yellow_Card,Girona
2H,92.51558589999999,Yellow_Card,Celta de Vigo
1H,47.80581675,Yellow_Card,M\u00e1laga
2H,67.9514528,Goal,Sevilla
2H,67.9740855,Goal,M\u00e1laga
2H,69.66965045,Goal,Sevilla
2H,69.68642763333334,Goal,M\u00e1laga
2H,78.29830123333332,Yellow_Card,Sevilla
2H,79.01280975,Yellow_Card,Sevilla
1H,1.4749371999999998,Yellow_Card,Deportivo Alav\u00e9s
1H,32.20778371666667,Goal,Deportivo Alav\u00e9s
1H,32.2226081,Goal,Levante
2H,59.42321938333333,Yellow_Card,Deportivo Alav\u00e9s
2H,60.145987133333335,Yellow_Card,Levante
2H,66.70812455000001,Yellow_Card,Deportivo Alav\u00e9s
2H,70.22745069999999,Yellow_Card,Deportivo Alav\u00e9s
2H,77.44970533333333,Yellow_Card,Levante
2H,80.46753175,Goal,Deportivo Alav\u00e9s
2H,80.48209901666667,Goal,Levante
1H,32.90353366666667,Yellow_Card,Barcelona
1H,34.46841663333333,Yellow_Card,Barcelona
1H,44.94000508333333,Yellow_Card,Barcelona
2H,48.362771466666665,Goal,Barcelona
2H,48.405878183333336,Goal,Las Palmas
2H,50.72182408333333,Yellow_Card,Barcelona
2H,56.043768549999996,Yellow_Card,Barcelona
2H,57.99353373333334,Yellow_Card,Las Palmas
2H,69.91868205,Goal,Barcelona
2H,69.93234111666668,Goal,Las Palmas
2H,76.52164631666666,Goal,Barcelona
2H,76.54533263333333,Goal,Las Palmas
1H,24.35535715,Goal,Villarreal
1H,24.382946933333336,Goal,Eibar
1H,30.50326535,Yellow_Card,Villarreal
2H,46.76132045,Yellow_Card,Villarreal
2H,49.056228133333335,Yellow_Card,Eibar
2H,51.61412091666667,Goal,Villarreal
2H,51.65107183333333,Goal,Eibar
2H,75.92982056666666,Goal,Villarreal
2H,75.94359658333333,Goal,Eibar
1H,25.1976945,Yellow_Card,Deportivo La Coru\u00f1a
1H,32.35338341666667,Yellow_Card,Getafe
2H,53.68940883333333,Goal,Getafe
2H,53.735365050000006,Goal,Deportivo La Coru\u00f1a
2H,61.269318750000004,Yellow_Card,Getafe
2H,63.232243233333335,Yellow_Card,Deportivo La Coru\u00f1a
2H,65.41454718333333,Goal,Deportivo La Coru\u00f1a
2H,65.44702308333333,Goal,Getafe
2H,68.14721723333334,Yellow_Card,Getafe
2H,82.85476273333333,Yellow_Card,Deportivo La Coru\u00f1a
2H,86.02028646666666,Goal,Deportivo La Coru\u00f1a
2H,86.04782966666667,Goal,Getafe
2H,86.68336721666665,Yellow_Card,Deportivo La Coru\u00f1a
2H,88.66494541666665,Yellow_Card,Deportivo La Coru\u00f1a
2H,92.19463604999999,Yellow_Card,Deportivo La Coru\u00f1a
1H,8.6668669,Goal,Villarreal
1H,8.7074118,Goal,Girona
1H,19.581360283333332,Goal,Villarreal
1H,19.64298375,Goal,Girona
1H,30.583775983333332,Yellow_Card,Girona
1H,39.485779099999995,Goal,Girona
1H,39.527057866666674,Goal,Villarreal
2H,58.20841015,Yellow_Card,Villarreal
2H,78.53318821666667,Yellow_Card,Villarreal
2H,88.77773151666668,Yellow_Card,Girona
2H,88.85615388333335,Yellow_Card,Girona
2H,89.0027269,Yellow_Card,Villarreal
2H,89.14923805000001,Yellow_Card,Girona
2H,91.0651743,Yellow_Card,Villarreal
1H,32.99388755,Yellow_Card,Getafe
1H,38.95310485,Goal,Real Madrid
1H,38.99572893333333,Goal,Getafe
2H,47.90939126666667,Yellow_Card,Real Madrid
2H,55.093474416666666,Goal,Getafe
2H,55.140366183333335,Goal,Real Madrid
2H,57.66729563333333,Yellow_Card,Real Madrid
2H,83.96786223333334,Yellow_Card,Getafe
2H,84.65767728333333,Goal,Real Madrid
2H,84.69719626666667,Goal,Getafe
2H,93.63781614999999,Yellow_Card,Real Madrid
1H,34.42647888333333,Goal,Valencia
1H,34.448986033333334,Goal,Real Betis
1H,44.4677984,Goal,Valencia
1H,44.5069939,Goal,Real Betis
1H,44.70402621666666,Yellow_Card,Real Betis
2H,45.493593383333334,Yellow_Card,Valencia
2H,51.189753200000006,Yellow_Card,Valencia
2H,58.560364066666665,Yellow_Card,Valencia
2H,63.73920583333334,Goal,Valencia
2H,63.76494434999999,Goal,Real Betis
2H,73.64002221666667,Goal,Valencia
2H,73.69227466666666,Goal,Real Betis
2H,78.28695998333333,Goal,Real Betis
2H,78.32015283333334,Goal,Valencia
2H,79.71636255,Goal,Real Betis
2H,79.76042245,Goal,Valencia
2H,83.17862976666666,Goal,Real Betis
2H,83.23264743333334,Goal,Valencia
2H,86.19673161666665,Yellow_Card,Valencia
2H,87.6708242,Goal,Valencia
2H,87.70674798333333,Goal,Real Betis
2H,92.85531201666666,Goal,Valencia
2H,92.90198516666666,Goal,Real Betis
1H,37.071166616666666,Yellow_Card,Eibar
2H,55.59811491666667,Yellow_Card,Eibar
2H,55.84815716666667,Yellow_Card,Deportivo La Coru\u00f1a
2H,78.83526193333333,Yellow_Card,Deportivo La Coru\u00f1a
1H,13.000880466666667,Yellow_Card,Athletic Club
1H,31.90970275,Yellow_Card,Athletic Club
1H,36.6137987,Yellow_Card,Athletic Club
1H,42.31006341666667,Goal,Athletic Club
1H,42.326199366666664,Goal,Sevilla
2H,53.032030266666666,Yellow_Card,Sevilla
2H,67.31401755,Yellow_Card,Sevilla
2H,78.4210332,Yellow_Card,Sevilla
2H,84.49386379999999,Yellow_Card,Athletic Club
2H,94.2079119,Yellow_Card,Sevilla
2H,96.59437271666667,Yellow_Card,Athletic Club
2H,96.66821341666667,Yellow_Card,Sevilla
2H,96.68123686666667,Yellow_Card,Athletic Club
1H,43.87399626666667,Yellow_Card,Real Sociedad
2H,76.85186575,Goal,Real Sociedad
2H,76.89388151666667,Goal,Deportivo Alav\u00e9s
2H,80.88066723333333,Goal,Real Sociedad
2H,80.93970856666667,Goal,Deportivo Alav\u00e9s
2H,90.23369993333334,Yellow_Card,Deportivo Alav\u00e9s
1H,21.160548516666665,Yellow_Card,Legan\u00e9s
1H,37.222198283333334,Yellow_Card,M\u00e1laga
1H,42.85340428333333,Yellow_Card,M\u00e1laga
2H,46.75870693333333,Yellow_Card,Legan\u00e9s
2H,55.587721249999994,Goal,Legan\u00e9s
2H,55.625298433333334,Goal,M\u00e1laga
2H,77.3791774,Goal,Legan\u00e9s
2H,77.4109074,Goal,M\u00e1laga
2H,79.65113041666666,Yellow_Card,Legan\u00e9s
2H,83.26738565000001,Yellow_Card,M\u00e1laga
1H,23.592342900000002,Yellow_Card,Levante
1H,38.3807041,Yellow_Card,Levante
2H,56.08141296666667,Yellow_Card,Espanyol
2H,59.930083683333336,Yellow_Card,Levante
2H,67.84320111666666,Yellow_Card,Espanyol
1H,13.187573433333334,Yellow_Card,Atl\u00e9tico Madrid
1H,20.2716994,Goal,Atl\u00e9tico Madrid
1H,20.301593500000003,Goal,Barcelona
1H,32.86176988333333,Yellow_Card,Barcelona
1H,45.36418566666667,Yellow_Card,Barcelona
2H,81.0474855,Goal,Barcelona
2H,81.09228871666666,Goal,Atl\u00e9tico Madrid
2H,91.79181878333334,Yellow_Card,Atl\u00e9tico Madrid
2H,92.28426978333334,Yellow_Card,Atl\u00e9tico Madrid
1H,15.200750083333332,Goal,Celta de Vigo
1H,15.238544683333336,Goal,Las Palmas
1H,19.250035333333336,Goal,Celta de Vigo
1H,19.2809696,Goal,Las Palmas
1H,26.254026933333332,Yellow_Card,Celta de Vigo
2H,48.74954445,Goal,Celta de Vigo
2H,48.79180378333333,Goal,Las Palmas
2H,50.12722435,Yellow_Card,Las Palmas
2H,51.12324925,Red_Card,Celta de Vigo
2H,60.56943143333333,Yellow_Card,Las Palmas
2H,70.14242088333333,Goal,Celta de Vigo
2H,70.18043211666667,Goal,Las Palmas
2H,75.49519131666666,Goal,Celta de Vigo
2H,75.53908993333333,Goal,Las Palmas
2H,89.7263274,Goal,Las Palmas
2H,89.76899493333335,Goal,Celta de Vigo
2H,92.873828,Goal,Las Palmas
2H,92.91066671666667,Goal,Celta de Vigo
1H,4.47327605,Yellow_Card,Getafe
1H,13.4792577,Yellow_Card,Getafe
1H,41.52246485,Yellow_Card,Levante
2H,57.80396645,Goal,Getafe
2H,57.85766963333333,Goal,Levante
2H,61.48245178333333,Goal,Levante
2H,61.51686898333333,Goal,Getafe
2H,89.70338971666666,Yellow_Card,Getafe
1H,1.8869677333333337,Goal,Barcelona
1H,1.9587067,Goal,M\u00e1laga
1H,20.1452636,Yellow_Card,M\u00e1laga
1H,25.13343463333333,Yellow_Card,M\u00e1laga
1H,38.746760816666665,Yellow_Card,M\u00e1laga
2H,55.66596615,Goal,Barcelona
2H,55.71389535,Goal,M\u00e1laga
2H,73.93232036666666,Yellow_Card,Barcelona
2H,82.84779998333333,Yellow_Card,M\u00e1laga
1H,23.52462166666667,Yellow_Card,Las Palmas
1H,29.049774950000003,Yellow_Card,Villarreal
1H,39.58177815,Yellow_Card,Las Palmas
2H,47.516032083333336,Goal,Villarreal
2H,47.5509439,Goal,Las Palmas
2H,64.57487655,Goal,Villarreal
2H,64.59808344999999,Goal,Las Palmas
2H,66.35372766666666,Goal,Las Palmas
2H,72.02942096666668,Yellow_Card,Las Palmas
2H,74.51712318333333,Yellow_Card,Las Palmas
2H,85.05157831666668,Yellow_Card,Las Palmas
2H,92.75247066666668,Goal,Villarreal
2H,92.77168815,Goal,Las Palmas
1H,23.143655783333333,Yellow_Card,Deportivo La Coru\u00f1a
1H,24.343681366666665,Goal,Girona
1H,24.36921638333333,Goal,Deportivo La Coru\u00f1a
1H,26.00426118333333,Yellow_Card,Girona
2H,49.7302813,Yellow_Card,Girona
2H,50.705374066666664,Goal,Deportivo La Coru\u00f1a
2H,50.734553649999995,Goal,Girona
2H,65.26014218333333,Yellow_Card,Girona
2H,68.35101088333333,Yellow_Card,Girona
2H,70.86105631666666,Goal,Girona
2H,70.89146546666666,Goal,Deportivo La Coru\u00f1a
2H,75.6050407,Yellow_Card,Deportivo La Coru\u00f1a
2H,79.4034904,Yellow_Card,Girona
2H,82.89795351666666,Yellow_Card,Deportivo La Coru\u00f1a
2H,89.88002613333333,Yellow_Card,Girona
2H,94.16033198333332,Yellow_Card,Girona
2H,95.30541823333333,Yellow_Card,Girona
1H,8.0319649,Yellow_Card,Sevilla
1H,13.322044883333335,Yellow_Card,Sevilla
1H,26.587037066666667,Yellow_Card,Sevilla
1H,36.33987355,Yellow_Card,Sevilla
1H,42.44429946666666,Goal,Valencia
1H,42.500368699999996,Goal,Sevilla
2H,50.59728733333333,Goal,Valencia
2H,50.671602033333336,Goal,Sevilla
2H,59.362704300000004,Yellow_Card,Valencia
2H,84.7832181,Goal,Valencia
2H,84.82955431666666,Goal,Sevilla
2H,87.06942423333334,Yellow_Card,Valencia
2H,91.43092855,Goal,Valencia
2H,91.50925033333333,Goal,Sevilla
1H,17.700312666666665,Goal,Eibar
1H,23.22388031666667,Yellow_Card,Real Madrid
1H,23.2544168,Yellow_Card,Eibar
1H,27.508178349999998,Goal,Real Madrid
1H,27.56064655,Goal,Eibar
2H,81.47038368333332,Goal,Real Madrid
2H,81.50692054999999,Goal,Eibar
1H,12.890661349999998,Goal,Real Betis
1H,12.940657383333333,Goal,Deportivo Alav\u00e9s
1H,28.987628566666668,Yellow_Card,Real Betis
1H,38.68557296666667,Yellow_Card,Deportivo Alav\u00e9s
2H,73.87631096666667,Yellow_Card,Real Betis
2H,74.84550205000001,Goal,Deportivo Alav\u00e9s
2H,76.74793006666667,Yellow_Card,Deportivo Alav\u00e9s
1H,10.588474483333332,Yellow_Card,Legan\u00e9s
1H,30.952471749999997,Yellow_Card,Athletic Club
1H,42.962274816666664,Yellow_Card,Athletic Club
2H,53.41387516666667,Goal,Legan\u00e9s
2H,53.418049800000006,Goal,Athletic Club
2H,57.34463455,Yellow_Card,Legan\u00e9s
2H,63.279344116666664,Yellow_Card,Athletic Club
2H,77.99272248333332,Yellow_Card,Athletic Club
2H,79.06319453333333,Yellow_Card,Legan\u00e9s
1H,8.4650898,Goal,Espanyol
1H,8.500815183333334,Goal,Real Sociedad
1H,44.34151178333333,Yellow_Card,Espanyol
2H,63.166347200000004,Yellow_Card,Espanyol
2H,63.91232453333333,Yellow_Card,Espanyol
2H,68.43574118333333,Goal,Real Sociedad
2H,68.48111026666668,Goal,Espanyol
2H,80.66580895000001,Yellow_Card,Espanyol
2H,85.66707186666666,Yellow_Card,Real Sociedad
2H,86.69076553333332,Yellow_Card,Real Sociedad
2H,92.5851064,Yellow_Card,Real Sociedad
1H,15.554814050000001,Yellow_Card,Atl\u00e9tico Madrid
1H,27.72342385,Goal,Atl\u00e9tico Madrid
1H,27.753001783333332,Goal,Celta de Vigo
1H,40.19671385,Yellow_Card,Atl\u00e9tico Madrid
2H,48.49384075,Yellow_Card,Celta de Vigo
2H,56.321930916666666,Yellow_Card,Atl\u00e9tico Madrid
2H,70.4864526,Yellow_Card,Celta de Vigo
2H,81.28901388333334,Yellow_Card,Celta de Vigo
2H,88.62865085,Yellow_Card,Atl\u00e9tico Madrid
2H,92.60096585,Yellow_Card,Atl\u00e9tico Madrid
1H,16.39999123333333,Yellow_Card,Valencia
1H,22.270461333333333,Yellow_Card,Deportivo Alav\u00e9s
1H,33.21095278333333,Goal,Valencia
1H,33.2313874,Goal,Deportivo Alav\u00e9s
1H,34.291974683333336,Yellow_Card,Deportivo Alav\u00e9s
2H,48.88180941666667,Goal,Deportivo Alav\u00e9s
2H,48.921887149999996,Goal,Valencia
2H,64.44506525,Yellow_Card,Deportivo Alav\u00e9s
2H,65.25944831666668,Goal,Valencia
2H,65.28594081666667,Goal,Deportivo Alav\u00e9s
2H,75.91866621666667,Yellow_Card,Deportivo Alav\u00e9s
2H,85.8645102,Yellow_Card,Deportivo Alav\u00e9s
1H,19.357621950000002,Goal,Sevilla
1H,19.366445633333335,Goal,Legan\u00e9s
1H,29.247438050000003,Yellow_Card,Legan\u00e9s
2H,47.15576995,Goal,Legan\u00e9s
2H,47.188749349999995,Goal,Sevilla
2H,53.611069,Goal,Sevilla
2H,53.634902483333335,Goal,Legan\u00e9s
2H,66.57030181666667,Yellow_Card,Legan\u00e9s
2H,83.92597606666666,Yellow_Card,Legan\u00e9s
1H,14.191001533333333,Yellow_Card,Celta de Vigo
1H,33.608606783333336,Yellow_Card,M\u00e1laga
1H,46.13538485,Goal,M\u00e1laga
1H,46.1593987,Goal,Celta de Vigo
2H,60.886676533333336,Yellow_Card,M\u00e1laga
2H,75.64386513333334,Goal,Celta de Vigo
2H,75.68249081666666,Goal,M\u00e1laga
2H,80.89523953333334,Yellow_Card,Celta de Vigo
2H,82.4811306,Goal,M\u00e1laga
2H,82.50831943333333,Goal,Celta de Vigo
2H,90.40427406666666,Yellow_Card,Celta de Vigo
1H,2.7599146666666665,Yellow_Card,Real Betis
2H,50.42445226666667,Yellow_Card,Real Betis
2H,54.30034043333333,Goal,Espanyol
2H,54.32156713333333,Goal,Real Betis
2H,68.48388295,Yellow_Card,Espanyol
2H,71.48872641666667,Yellow_Card,Espanyol
2H,75.45521529999999,Yellow_Card,Real Betis
2H,81.14472763333333,Yellow_Card,Real Betis
2H,88.00930461666667,Yellow_Card,Real Betis
1H,24.2078293,Yellow_Card,Villarreal
2H,54.505762733333334,Yellow_Card,Villarreal
2H,60.90658438333333,Goal,Atl\u00e9tico Madrid
2H,60.939113766666665,Goal,Villarreal
2H,78.40386095,Yellow_Card,Villarreal
2H,80.22085283333332,Goal,Villarreal
2H,80.24576171666666,Goal,Atl\u00e9tico Madrid
2H,84.02640728333334,Yellow_Card,Villarreal
1H,7.01069435,Goal,Las Palmas
1H,7.055749649999999,Goal,Deportivo La Coru\u00f1a
1H,35.775225533333334,Goal,Deportivo La Coru\u00f1a
1H,35.78436433333333,Goal,Las Palmas
1H,47.57048425,Yellow_Card,Las Palmas
2H,53.39885945,Goal,Deportivo La Coru\u00f1a
2H,53.41698626666666,Goal,Las Palmas
2H,68.17529353333333,Goal,Deportivo La Coru\u00f1a
2H,68.19272795,Goal,Las Palmas
2H,93.49494030000001,Yellow_Card,Deportivo La Coru\u00f1a
1H,11.259167266666667,Goal,Real Madrid
1H,11.297077916666666,Goal,Girona
1H,44.89347216666667,Yellow_Card,Real Madrid
2H,53.589229149999994,Goal,Girona
2H,53.59793946666667,Goal,Real Madrid
2H,57.87400473333333,Goal,Girona
2H,57.8855899,Goal,Real Madrid
2H,86.16426265,Yellow_Card,Girona
2H,93.01897953333334,Yellow_Card,Girona
1H,4.941041516666667,Goal,Real Sociedad
1H,4.965661400000001,Goal,Getafe
2H,55.79483745,Yellow_Card,Real Sociedad
2H,69.82711131666667,Yellow_Card,Getafe
2H,74.90241280000001,Yellow_Card,Getafe
2H,77.21443798333334,Goal,Getafe
2H,77.24901591666666,Goal,Real Sociedad
2H,81.03197130000001,Yellow_Card,Getafe
2H,83.72990776666667,Yellow_Card,Real Sociedad
2H,84.5523929,Goal,Getafe
2H,84.57852833333334,Goal,Real Sociedad
1H,27.560040616666665,Yellow_Card,Levante
1H,34.158874266666665,Goal,Levante
1H,34.21789493333333,Goal,Eibar
1H,36.8240965,Goal,Levante
1H,36.873753416666666,Goal,Eibar
2H,50.86113783333334,Goal,Eibar
2H,50.92568944999999,Goal,Levante
2H,68.46819378333333,Yellow_Card,Eibar
2H,73.80608224999999,Goal,Eibar
2H,73.82094906666666,Goal,Levante
2H,81.07303755,Yellow_Card,Levante
2H,90.04697496666665,Yellow_Card,Levante
1H,35.94900175,Goal,Barcelona
1H,36.006023766666665,Goal,Athletic Club
1H,40.38147588333333,Yellow_Card,Athletic Club
2H,45.98074506666667,Yellow_Card,Barcelona
2H,61.9431598,Yellow_Card,Barcelona
2H,74.0727797,Yellow_Card,Barcelona
2H,80.46381998333334,Yellow_Card,Barcelona
2H,91.35849365000001,Goal,Barcelona
2H,91.39944676666667,Goal,Athletic Club
1H,12.445101066666666,Yellow_Card,Getafe
1H,17.2586076,Goal,Getafe
1H,17.276824366666666,Goal,Real Betis
1H,17.997412999999998,Yellow_Card,Real Betis
1H,32.17031501666667,Yellow_Card,Getafe
1H,32.69835918333333,Yellow_Card,Getafe
1H,33.58769568333333,Goal,Getafe
1H,33.62422028333334,Goal,Real Betis
1H,42.91244121666667,Yellow_Card,Getafe
2H,51.97336371666667,Yellow_Card,Real Betis
2H,67.19194636666666,Goal,Real Betis
2H,67.22180974999999,Goal,Getafe
2H,74.50774661666667,Yellow_Card,Getafe
2H,84.54348333333334,Yellow_Card,Getafe
2H,86.28468665,Goal,Real Betis
2H,86.33547845,Goal,Getafe
1H,11.803632649999999,Goal,Real Sociedad
1H,11.819222666666667,Goal,Eibar
1H,22.94583438333333,Yellow_Card,Eibar
1H,27.001842083333333,Goal,Real Sociedad
1H,27.025498583333334,Goal,Eibar
2H,45.90110181666667,Goal,Real Sociedad
2H,45.93679628333334,Goal,Eibar
2H,66.95335361666666,Yellow_Card,Eibar
2H,71.81439945,Goal,Eibar
2H,71.85458511666667,Goal,Real Sociedad
2H,80.49915063333333,Yellow_Card,Eibar
1H,11.855641183333335,Yellow_Card,Athletic Club
1H,15.6602171,Goal,Celta de Vigo
1H,15.699926283333332,Goal,Athletic Club
1H,21.967083300000002,Goal,Celta de Vigo
1H,21.994482066666666,Goal,Athletic Club
1H,25.583387183333333,Goal,Celta de Vigo
1H,25.611647116666667,Goal,Athletic Club
1H,37.86191086666667,Goal,Athletic Club
1H,37.9199475,Goal,Celta de Vigo
1H,40.554833,Yellow_Card,Celta de Vigo
2H,57.08385998333333,Yellow_Card,Athletic Club
2H,62.942134450000005,Yellow_Card,Celta de Vigo
2H,90.98425505,Yellow_Card,Athletic Club
1H,0.7489010499999996,Goal,Deportivo Alav\u00e9s
1H,0.785523116666667,Goal,Espanyol
1H,14.860032216666665,Yellow_Card,Deportivo Alav\u00e9s
1H,20.042716716666668,Yellow_Card,Espanyol
1H,25.86768635,Yellow_Card,Deportivo Alav\u00e9s
2H,50.67796048333333,Yellow_Card,Deportivo Alav\u00e9s
2H,57.13542338333333,Yellow_Card,Deportivo Alav\u00e9s
2H,73.51436508333333,Yellow_Card,Deportivo Alav\u00e9s
2H,76.0262836,Yellow_Card,Deportivo Alav\u00e9s
2H,78.33829585000001,Yellow_Card,Deportivo Alav\u00e9s
1H,10.72426355,Yellow_Card,Levante
1H,17.804172933333334,Yellow_Card,Girona
1H,43.6610562,Yellow_Card,Girona
2H,57.72896718333333,Goal,Girona
2H,57.778452916666666,Goal,Levante
2H,60.501522933333334,Yellow_Card,Girona
2H,69.78371663333334,Yellow_Card,Levante
2H,71.40428211666668,Yellow_Card,Girona
2H,83.01322010000001,Goal,Girona
2H,83.06527655,Goal,Levante
2H,85.15140283333334,Yellow_Card,Levante
2H,91.02293753333333,Goal,Levante
2H,91.05852949999999,Goal,Girona
1H,22.188650183333333,Goal,Barcelona
1H,22.21448505,Goal,Sevilla
2H,58.74076736666667,Goal,Sevilla
2H,58.7832454,Goal,Barcelona
2H,64.42833316666668,Goal,Barcelona
2H,64.44464521666667,Goal,Sevilla
2H,93.27859301666668,Yellow_Card,Barcelona
1H,31.885712416666667,Yellow_Card,M\u00e1laga
1H,37.0925393,Yellow_Card,M\u00e1laga
1H,45.610386133333336,Yellow_Card,Villarreal
2H,59.357867899999995,Yellow_Card,M\u00e1laga
2H,67.54335266666666,Goal,Villarreal
2H,67.57831188333333,Goal,M\u00e1laga
2H,75.63108093333334,Goal,Villarreal
2H,75.65551884999999,Goal,M\u00e1laga
2H,75.72512006666666,Yellow_Card,M\u00e1laga
2H,80.66591203333334,Yellow_Card,Villarreal
2H,82.65609948333335,Yellow_Card,M\u00e1laga
1H,8.396232366666668,Yellow_Card,Atl\u00e9tico Madrid
1H,20.033534449999998,Yellow_Card,Atl\u00e9tico Madrid
2H,76.0419887,Yellow_Card,Deportivo La Coru\u00f1a
2H,77.07201893333333,Yellow_Card,Deportivo La Coru\u00f1a
